issue_id,commit_id
12780,c0091e29f44028e87d66b1c1aacd862388de36aa
12714,9416f3647ac4c9ec0c57575a66d66aeac077d56c
12675,f69e046eef93af5a28de5330bfe15ee348520b2d
12632,261bcb2515a82ba4c96c03e4960c03195218ddb4
12669,6b8a3bcd79beb264794ea72fd7a86c64c3f27736
12661,35093bc9bb14a66d09fe6ea26e302df8ffad64f4
12658,f1e14ef9c57da498f37b8fe9ac7fe86bff0b3f76
12644,b5af431ce6b78dbc52f2bdeecdff52fd696bc7d0
12627,b2771d13b0f9146cde43af00f5a5156f56614436
12628,30fe4ff1f12ff0c45bac8738b4d2690eadd056b2
12618,d7ea34fcc87159ec7d3b5a802b34629f756dd923
12492,2fadce57f0e12cf96f11fa1d42286986eccd70a8
12568,7c7e51ea5ab47b67cd68374400051dd022bdc662
12552,766e5f7a6e95d46ba9530c470dc19468a20bd711
12551,9e6b181b0b27d9ea1157b2ed7bcce04434bc8d77
12544,d789bd94a3a1bdc18390b8bff742936dcc70c54f
12526,91efaaa1d7486df71be30a54d82b907443d80bf1
12168,ad5db1010c40500793cc42539f1d97fa5fe36221
12607,b23c9fe95de5b6425e2bf76641852f48174dd036
11708,c3eb62763fcc5029c26b025ba1b60d7788d491a1
12546,ad578c4c19444af9d1f0e0d51a8283eb0db1a264
12545,b8ec0e6dc9bc2b069fa9cdb86b8a32ef6a10a6aa
12539,8202e627c7d7897728d824c84a6d479ca84a9098
12543,960e7b5367a072fe10b8c2c50d2ce68607057f5a
12542,5d844095f6df0db8bd596247a98f429c594855f2
12540,78e1f57c484da15466a34ed543a1cc4709617a2f
12541,ce67a90decbe2f26f9ac9597d518f07b01d0c293
12536,618edbe595abcdca96f508b14d9198d68ac767a2
12534,f6a30b005535fb45a5b4decf084af437ac7fc7f2
12535,bd024a1fc1cd6d88e8bc5da148968ff5e079caeb
12533,adaed1f84a0d980a660eb7d5ff271408374e5bef
12406,9bd69784e31f17ee3501167c267dad5c64f25de8
12514,86cb6b6072261290d2fcb7cdb6580c5e63f8e5ed
12299,f0eb8d538c82798944346b4b2df917a06bf5e9d4
12506,28ee86a51fa628f65a62d077e8dd9b7099b1749b
12499,a374c93092341f24027f60ffe32d56d2bff29b83
12498,f0a24a009a392f71d9dcf4fcffe2ecc9e9f36c86
12497,a11bf06aa756f43f740f5c51b8ffbf722ad8c1ad
12493,c82fe8a1e533713c5d801f523c559f72bb2fe03f
12496,ee3d6a6465df01d27cbf3bb3c5bace05298756e3
12500,d7c0e952f7a3d0dbf7d9489a8b5c959e04bd9379
12494,dc83851aca230648c4f75ac1a0d4b9971b2d6aa0
12336,c24d16af155e20976bdf61e468ba760408e676ff
12469,2f55055a9f053b35fa721d3eb75dd07ea5a5f1e3
12306,b4e01aee7f4a9b815542c77c3d537e7ba66dd8c9
12477,029461c7d1fe7a6927a6f9d0fa13dbf49543b413
12479,7dd8545a1c2c98119f0e9176ebfa7e49d4eb24dc
12425,435cf42e24419b60acda6f24e828d59cabe65a2e
12465,408a344e50ef809812febc6e8dcabd34cfc11c60
12466,c8b0e33c3edf7e1f70b2fbf60a250909c917d55e
12459,91765e700b1d5e465fcb56bd2c2f56384bc2772d
12414,14625e57af7fe85eae501582ce1da135fc04c8e8
12381,f4b5c496af3a02fc2cf4c4ebeb66af5653d10609
12384,7ff44331c90b01fc2ea972142d187ca48cf3574f
12367,de36e0426d4f01216653979af4beb0481a1b2735
12254,2944988be3ce0398c1ebbcce3f2b57a6d8be05df
12348,050e8cb773e28924eed6e38903affa0738c17dc8
12323,d48e97079914d897e82ddcb1a45261ce4415b8ea
12344,f69946854775d5c755983d9f585bd20cc97acae8
12241,63320f807788e16a9a6310180714692ed5c113d8
11187,6c92fa425e980f2a2a83bee8bfa5b5e4113066e4
12259,91ccb284abcd83a091dc5f2549f6b24df849a2b5
12137,7dd1c00e858ddbb1107aee1dcb6f65fff84c252d
12288,bb8e377ca10432d95c142651a355ce440be80557
12300,780b74df5fee729f7dc4781e991653f9b5f862b8
12339,71aadf5e8b4020d4c9423ee5a5f42271abd860e5
12321,7ab5d5612a4c1110092f3d300bce40090dca0e22
12332,02642368427964aae6b28a90da754b2ed0703f8b
12322,979e880c53f44d502cfc3648740bcc1300d6c4f0
12328,29b80082dc4f785b462c4453f14294ea32ad9ef3
12313,304b3958cf0787b16f4d23e7e45b26c6603c7fc3
12312,a7fdfdf2d1b1d6ff6d4c5495f8223442f65e8447
12302,555d2124e74e19d3300e480cb39d9e96b76d055d
12303,e74d79997905a3ba7b247f60a93353b6a874ab5f
12294,4c16931b49aceb38b763b4a24a55a99b6847e29b
12293,6d5cdd7efdf8c10ff7df322059dccc8013144521
12292,ca5a4e3d6954eecc2910145111dd91f37d3ccf32
12287,cf6ca32e7ccf05bdfb35aed80726265b61256ea1
12228,3e6db0e99ef56b23b3977b5969413d0b636a6fad
12253,faf0e02621df87abde519466aacc130157e29c6a
12213,12a82512414a98bebb4980b71cfa8e2ca4f75cea
12205,c13d2723d01212d09dfdda39b0ad439803ec9230
12281,c0d1709cbae3d05efc6dd224230012bc120be8e5
12282,12a83f88e74f06548deda8d1da60c38394ac572a
12252,a546ad4ad63c4410284387e55a8cd63a4244bf92
12243,b38b1b9d61e383e486634cf34b1bd41fd5fb9f50
12242,58399c111a4639526f8d13d4bfa62fc3d0695b02
12237,c170b8e0a1b1f761d89fc9edcd603336b65f07c3
12216,39c301d1823ff28acf610433794c2a79b5c00a46
12203,79d9d3c669f5dded8beb38eec0a0c9519885df77
12231,539aff8b37023caa177c1dcea6470af6e8b2d88f
12226,8bc53bef4fd373d0f4276d00793b9a35fb1a4ef9
12220,74ccfc4df6002bcbb44dc4ea65400b8b2dbef994
12221,c55ce21fdd4f55709269140e068cc840a7c7ec48
12211,3fb9df96e03e4916e9db1c2594070bc6afa47f35
12193,7a4c2fcdadf8ddaab1cd7fb461fae58bfa36a6ea
12147,6368af9a5685266a094415eeb7c73e6d23f7d950
12192,a1397169ddf8595736c01fcea084c8e34e1a3884
12133,e59570ae26670f788d6c649191031e4a8824f955
12171,aac5391c984feda699f270c3757fcbed47749ad4
12076,f42d9e0179f11871179bc9ee4e8c138cd016612b
12170,3dbc940b9eb690e92fa6d7fe7ebf897a552a1c50
12086,4aba316b7973e246af94ab5ace18fd5d5ffe4f81
12153,68dc181a5e34d1f20edabe531176b3bfb50001f9
12154,59fd3ce3814c62882b540cb6098e9c37f05ceb56
12135,9b67e2b699da8d9ced9af3597906b81ad6f106bc
12146,55e7875354416c04719eb60c7db2bac78f271df4
12142,ec41989421743aa5c11c2ef47b9d0757fdfd5e36
12132,ee31c9f8c63497d6e2931d5ed45e3638c25ef7e6
12115,2e1a3816676724576f75ce76b18ed3ba2fdea670
12122,328df7303425c2e3bf4274bb1eb0a2040bab5d8c
11758,c2dc4049c16ab8cbc215bb0ae80cd94a3d9542f5
12123,86ce3cdd7d87d84532d08b0d6b65b3918a10ba5e
12056,e4e342f70dec046fdb1a092e5a12c565f37b9ddc
12106,4185cbb50bfcae9cc30b0fc7b67e81d67a50a8ac
12107,b0bfd5201da2bfced84028bcc5bda05bdfd75af7
12065,a6c8042121371b5873773ca767f28cdf5689d5e4
11588,d78c982b326adeed6ac25200dc6892ff8f518ca6
12095,87540a2a2f42e00c4a2ca7ca35d19f96e62e6cb0
12098,1400e7b355366a35eb35250c1e6191d4deb21a85
12090,8c9de8349ff4498c83f72fdcf5e432a6975d9722
12071,844c1b44b75bc5345c26d19a8fa4161f5b00e99a
12084,48a8fa0e0dcb7b06af113c8f5dd47fa5190407ca
12074,57a4fd619649acf8043071eda5bb8b849116980b
11841,3fa96cf36f049efd6cf077f2812ba67ef8736d56
11880,49c8a35dfaa22b5ca29f9aa05bbe4b89f34e6da0
12029,34bce5bac9f434dc501f4cbff37b44680271a337
11575,a96d8709fba51b70a08daeea12529948fa800830
12037,8bb7e57268851de85337c772245a5e54e7c1a28c
12030,041814193dc9f0490fc2d93db830d64eb2b2d28b
12017,fd537c7962edf563a3bb14526de9ce57dd26c341
12009,5c934bd646b0781eaf03e5b533ad2b6bfda401d5
11984,ae30f36fbde83beb122a1eb1c3bf3cea2d490d5a
11808,1336cdb14ff03de754aec6899794742ca91057b2
11986,6096ded90df902e1f8a21f666748a03100d140c0
12002,87a746878ba2359a7fb8135ed5829e6c5003b4db
12000,3821c77da30e420fb78231d306b18dbfa1131fb7
11991,c60f8f7bc4026477def8afd99a9f81ec6a76c4fa
11988,6c2c7613e673a847dc41ad6850dd446ddd3b7dd7
12001,c442abf264be7b6c935a63c39e0be72688992ac3
12007,0505393746d56ddacc34bb1c016dba79429c9ac9
11998,0cd3b07eb5de1aaaad84d1ff7f7c2ed7dab4b23c
11997,5a8c85f1261e926a7f4bb52fb72935c574476ac3
11887,1d81a20292ca6926e595d06a6cd725dbb104a146
11966,5394c04a3a3b16db1d3cb4c24b403c79cf2b3108
11972,c54f0a3611328622f0523188887dc484586f6bf6
11974,425e99a9e3d00c7d505d585e00e85ee716e3c350
11975,88cf9707530f9bb3246779aee0138e49efecc500
11924,e11c48d9ce3ee47bb8a966549b14cbd5b10ee70d
11958,b847b4601d608050bab6eccd049fce28b7bf1b1f
11960,2e0de19d629e2eb5be4f614049e5f0d32887d155
11949,fca79866f4dd8df054d1643774175358f057d097
11947,7b9c8727760b2a8d02e409efaa6ff9e0333b02e1
11722,994c4bb338ce440a27df5db48b8f5044a3e8f611
11913,8461b0920a61a50d83fd147bb4e8c16c4e9126ff
11922,aefcd8b3e43c26072dc1a3774a65f506feeaeb8d
11636,a9cd4bfc8fcc7ed43e092c84415c261d30e9c79f
11820,0cfa5c2709906a7a76f552f71a562f899e408695
11914,c1c4afe60b1355a6c0e83577791a0423f37a3324
11901,8f41e41eda6e8ea96403cae5798a5a89c8bb5605
11398,f199d00ea5bb2230230a34193fbce7ecb5a4d4d2
11629,29e740e0965be5f460f67692a284a9a2deb6bb04
11872,bfa87eb1b0ab53c5f1efab1ec1d91377678046af
11879,bf0f25f79a368aecc79515be6a7f20a87de2c436
11521,ca802e1b6b9fb47194fe62c2fd0df03de1002c84
11643,4b54657ab4806b0aaef8f8eeb973edb83c3d3483
11203,88af7d0c97497b5c3a198ee9416b2accfbc72c36
11829,78e930b6f6a6a8690e0837b3198a59f3656fe44b
11726,4449be11edf1a6ac7298fd5c41c30a7c8cfdc292
11682,e90e17068eb0d9620aeeb90168cc222025ea119e
11658,c05ef1fd95a6024155ab59656fef8dac5a45c335
11825,26b620fb37c885d60183f83abc744f43775ce75a
11768,7bee9a18d83899ce6dfd50c4883afc678139f4ad
11725,7cd6c59789c8e469c0d3cab6bca7ae3d2d028002
11701,13b255dfd832dd78bca90fac142325df534d51be
11729,a8e235c35e23193f6cc68cd9d390ec37caeaec6e
11730,29cf97dcb96218ed5435ccee4464aecc891d50d9
11580,43b5e9993ab025bd07851d70de5de7fdfe461d24
11760,8a73aec637a853f0fccb544dcb61dfe170db1277
11622,1c221934aaeab20ed5b6fa245b33b00a8b557533
11668,cd44c6e0aaff4bb52a060d778025b32dbde09b44
11660,920e8af34a43ad2cd11190a21200a2acbfd83e11
11719,edd0c0a4bd4cea027842bc8925048976d65b1ae9
11679,d2ebf181b603e7d03e65df941dd754df5de32913
11698,65cea92a66211e1116fe9faea774ca66b09461e7
11696,2b831d5bf8d64f7009697c367cfa034060ae540f
11689,9eaa40b22ec3b10e22bf561cd3f5a9b4b7aa0745
11675,dcb5e3cf152977209c7122f6b07d6c86fb4cf1e6
11664,5e126ec99a4909efe45f2f32ae076fa4ac8c0e21
11670,bd2968348c330dcb497d114f4b9f9783552113cb
11384,dc9e510192d0a8a6f6943cd46e9554364d4dcdd2
11669,e6994347f214ee8a4c2917b88a89f24f889aefcf
11631,75a35032e194a2d065b0071a9e786adf6cee83ea
11609,63543a7e35639e8b0b8bce6bb3f80406bb925cf3
11640,8b59e31d2b1d854a1eae585db7bd1582ef95c978
11569,a0e90bd845795a4e032a7ba82aadace76eddbcb3
11576,1df40521857697867922425db7a708a6c6c78289
11585,64737f23ea9500c248acf91b117c09ef7a43d470
11593,fcf2ed7831185a282895dda193217c2a97e1e41d
11574,09d721abf489cf20d9055e7163cf1762b7763bea
11499,5a8f346e64cb432a445002230246ee042dbc278b
11564,140605ee0f08b7996d69a61610782f48766776ad
11562,622540176d0943fcc3e361153ddac2ae08eb7e70
11548,351e7a992d8f948e373e321252a35824da77ac35
11572,314c4495a3a091867186c62b77b33877c238b0e1
11570,9f2d6621bb8cdf8a5def7d5143a0faee993c8e13
11555,0354142fa447e343ff99eda1ed504c19d4474aeb
11566,7c90c378d428ee80dd85d9a2bf404458e2672c2f
11559,58432f2c78cd5bc1d9893c63b3cb8977dab31670
11563,1d10fe2d739c48f00404008fe5754d2807bb0fd6
11551,08a6dd04f9143a04ee77af1128eaedb3218c6147
11561,6207edd1477696f4a8a1761993544d72d766bd8e
11550,97bff7df815de472039d366728df8f610528d631
11558,384d3bc35db3359cb7c1f560e053f2a510d9381a
11557,b9f3b4a6c8b99335e2d3c0bb10b21d388a485ab6
11542,90c90b69cf35c0457ae52e97e363b82562fe1920
11507,8ef5dcfd3dfa385e00e7d2654825f7f79d2dec57
11529,e47a003ed160d829300f6782a2e3ec014c739144
11504,b7fad0752779177e0968f93832d8a5b302236a7d
11305,3e772defb7781955be8c5490744532ccdfc1dd3f
11513,2898da6cfcc893aafc0b9016f934ef08c196b9d4
11514,48c1c96ac4cfec5580a5feb7eb7ef7c25c6db234
11508,a37b41d5ae799c338958b3eeeb884074dfba865f
11518,aa0f12ce9eacd70932466d248fde746e0b0dfa0d
11497,267ccbb4a76913680f4db6b400e05dea7aa84db7
11466,df8186833fe47a6fd4b7dbc52fe12f9df73609fb
11463,74264ea3cd5e8bdfe90325f98944297d7f409018
11458,9148325b9ca9edf94aaebd453b3cf86dba2ef99a
11345,33487127c84608fe52fab9f7ed48986b1c19d02f
11431,882302d2b0b6a5aad20dc08a98a9384165b3ab0a
11467,dbf80623b8c1e9c1b0abbffb0d1ca776bd454730
11491,6272e662ae0c99ce7cad912992d4c55e22c8a369
11468,d6b5c5ebb410e3366c9d7aca41977a60134bfe10
11456,36b9e4c055f32718a036cabaf767325b010c7485
11437,b9a74813081303399e8fce0f9f5f37f6a8343b03
11442,0a639230018d0c9e9f12476dc8b1c6e40c2dd0d0
11394,c2244d2a4cb5f86968fb117f75469283a19b8a24
11412,37c0c1e1975e23bc96d31ed2c990412d0239a406
11401,5ef0fc3215fb43f5772673b31c51ad8a6582bc39
11391,8fc8a1681332cc4c8b05260b20ee54fa1589e3d2
11390,2fdbaa10ab0fd72f962923c4cf73e024424a3022
11383,dc6f00fa0d831e8583a5285f032cf583d4980c4f
11392,e15533e6c725dca8c37a861aacb13ef149789433
11388,7d5d4a6368e45cb9939acb04d089cb46adbca32a
11389,885ba629acba8128fd40b0af92c960b99ac5b827
11387,2f12e96d8bfa22c2303ed0482544fb0ab6721a10
11404,f93a2256ab11eeebbedf7b79d5c34399ba992b9c
11399,590aa832680641218b233b22fa8b3bd7fdc0287e
11395,f2b261bc2555773bd88cbbeda976f98e244d02c1
11386,b2d1dea24c8b369b3a4411f0ede9518cef1db7db
11393,874f6db89d70b3c0221034943b2a427d88b63e81
11378,02c1f8865684a055416a93bdc8a7bd07c988a09b
11380,161f0a876db4f8aa9d57161c13d366f081369601
11373,6dff721a3a8755356b2e89d02ef63ad8ab38ec95
11369,3fcb5e38a1470bf0aa5fa1b9b0dd712b7992e493
11352,d7b04e6fc6ad57c58323f16687c366e19bdd0fd0
11334,714ff6d7150fa7c41379024a660fe6e822742663
11340,38749e552bacf13a9fb4444ebb153255519ab871
11327,c7d04b70cd15dd47ae95dd2b1ccda64d293321c5
11325,4b6f514cfc3d6c6ce535adff43b5028a98fa5abf
11306,d059890d0342955e968fdf97b5a90d19c9d68b4e
11319,7875e856f8dc09372a83d8c5dc0af74a50d17d30
11226,33902e53eb7312fbf2f17b7b700bdb7683441a24
11278,6e004306dfe70ab499afc04c31808fdac594ae08
11296,6939d91768543d953412a321983915eaf013ebd9
11294,2b963e5ab64166ecde96c2828b937414fa9bf4e5
11289,5a24ebbb432dee986d6bf1c3442da5955a9bfb73
11285,a07253d8269e1b750f0a64767cc9a07da8a3b7ea
11258,2bfd1f2c950df5fc3f40b903c1966f1b0a48bee4
11280,b80f3bd3a227d837790395378b14150dd11e02b7
11271,2223143cb42cac7cb5ac914a943cf329a51ef312
11152,ecbf73f72b59f8f5c8746de63270aa1fb3ad7524
11263,ae6474df5ee2072cc056e02803c3b58efde1f5d0
11260,f8e80beb96a88b3ff8679ae16489502590d614b4
11261,af85b95bb8b0c82aabe0df0ab24420e31fb057a2
11257,902228e768f0ee319630e0d0edbc033c1d089a59
11254,4dea0f867aa29c4e6bda2a66cdf1254adfa20400
11244,3c899337c0d4c895308239a04cead2761822bee2
11189,67d563c455072dd26e4612a0b050b9f8363385ca
11233,6fb506979a4074e3b935ce22999311c22f6dce6a
11238,bb3193098d27a73fb098d756d5ad47394310bd68
11242,b9ee83cc227ac0719a0de937ae65392473fe007f
11240,79bc6998071d88ffd456c9c7a4c9a2680b9dd361
11234,a9e77534c889e378eda67e6aba10632a9d30d629
11222,32fee92df5fa21e3d1ff6375f7a5a923636c311b
11232,3fed40a2d6d6877694a5b034c5ea07e04757c82c
11163,621ec292c2609b82fd3f992b5a66f3d6611a4477
11202,630a3a877c3c96ce39be7b0611570466c8c9f447
11205,d337273d2e1be823c5e3e1b5e757e2426cba8004
11219,c4b8049ce41a34d9b1133795d34fb8fa439939c0
11196,02bc5010a04bb11c8e91835cc9775c8149dec754
11199,98465b85d020f1326bcef7632f1261a9a7a84e92
11153,adfec1e8440b3af64b642ea75bdb21bbee70cc80
11182,f130fa1bca288cb566b083620ba70cb89e2e5fdd
11181,9a9abbac2ab66ec2fb6dfffea3249b32fdbbc894
11170,bb8cc405f3ea3b74a9f3908b606a35f08d8d0be8
11162,fed304bcedfed737fa540fc0b6ce0bf27187d4b9
11154,3184efd620840fb6032526df32a09185b7ae18e2
11161,03bd8709778eefb611e470c76af44b2ce90fbff8
11166,6773d96ee495e205552551b49b08f2d927d36ebe
11167,d6388ed6457465ab35da8a34ae4abf5847a50cd0
11160,ef0c95aca2fd19666711422c14a6b16f8025ed84
11125,cd22c5a53bf738ea678cb5ce0e799093d527f2a6
11147,40a9ecc684d2c5e7fdfc09f46d0912940b74ab63
11124,f60313e29657b2afb6a02f28dba5936bc0dd09e6
11140,5b6243485acc20cc36f2db4f258512c332d691ec
11136,842d360e4388f255ae69055136909525cb66b276
11133,fe38f9dfc8c732a77ac03507b63c79b1d2acfba2
11131,ba7ab2ffe62143949b9730a55291c474352f31e5
11123,06c3a804e7d56cc77f76a28ee34aa67a34daedee
11116,9149ff85210c1cc8b294b26ea37b8f6d7d51c8f6
11115,cb9d79efa87043f76989ed530de2bdb4b1fe8d19
11030,9a4c5d8f10667e571c23f1b2f2e0397a85368bea
11100,5a6af4bc6d44e9adbc2a21804bfcd18c4ce849ef
11114,c913b6da92f6ab9a3f4c897caa4085e782a14680
11107,244546c2fe5165b6770eb456afd5fac8878473c5
11091,9400be98783135a1d42dd238f4e6c3aa048eceea
11065,c2a6caae852adb0c832da86d5815c26b2e7d24c6
11076,23c20f756be07a9e92d9513181eca850fcf2af62
11079,2780ab0c9712b41c34693758141f30ae3d3c2e7f
11089,9e1a0df3cd1d1bbbe7f9010c4c943bedfdfc3487
11081,105f6e2964b8f28fd4d05c0e538b492ee7fc5020
11085,a9d9595101f7e38780f197dfde643fcfcc0814d3
11021,66f8cc7ac4942f7f9fe0164a2a854a6264b87735
11062,f9210387088fe91b5bc8999cf0cb41a0fe9eacf6
11011,f1b1b0d48c64b743168149a24fde1ee827a79ddb
11061,1915f106fe94a65cab3887c5842cf520f8adedf3
11051,545acc4b66b5fb0ed5457ef7288d836f022c118d
11049,6f53d0ab98e0fe0b7d51eb5a14eaa5b04dd91925
11050,c7f4ad56532a378833f88648f6849e76f9d769be
11048,44b03ea5e4301d533220dadf3b488ec877c2e1d7
11037,780f5e447799b4ab343164ab8beceabcd4ab15f0
11029,6dd087ab73b09e449144ff17450cc14f981b9ac2
11043,76da5f0a21ca98e4bf6706e182fb825243e76204
11040,1ef28433ba6899c31f1cc3133edc1bf1def0bd35
11039,5027630fa41f499a9226a8f9d952ceabf2c247aa
11038,e8f8e62add2a7073e50cd31f4f6571bf1ebe21b3
11031,cc380c48f842c2bfb4c4a124b7b567f0ee5a148d
11036,3b7b071bb7b4537576306f00703c5c409bedbb43
11002,8e8f989b850d37a4cbec7a0409343262bd963d0d
10994,cc3521ea93b0470e9ea11151a44c30b54d4d726a
10975,4c015964da4e7e2dfa504461f020408d0692a57b
10997,f06c7e4dcd9d3044580dff155cdeb4978e622188
10984,72e326dde38cb731424210bfd6e56f301ddc9e2b
10977,7a195b64ea02e02698083b0b795287ffa6e72cf8
10995,c6beaa5758b54287c35344b4dbe19d35ac267b72
10992,be6d8293f26d6d577b61874ccf6d68f116734d5a
11011,785d6e396ce81575bb155bede412a6182d5f22ed
10976,ff87f16b2a97fe7c0aedb66449e436a502bbe1a8
11010,028c47dc5ce8de8a5513d984969f1f4231be6cc6
10963,4bcb8c95d8bba3147dd86446cd91be77051cef96
10980,12d5732ad20cece418d47336dbced11d1b76b841
10968,96c3c195ca805758e094780b59077bea9db99f41
10986,09a984bb256e0c28ef03eb8128bdcc851b3604ec
10972,1a2290ae91a944416ef8eb517e97b21733c9681e
10925,23bdd4d417f0fda90465e3ab612c682e1d207ee3
10967,d88f2006af35179b986479ac6ad5a20dac8ac9d1
10956,eb8b70addf6ae58ef17739b4c35cc22b1c4c56d6
10959,d8796e04f8f8a814eb8ae3206624b5c4b47362f3
10966,57fba26d8cb8434a14140c0ea65c2c71a14636bf
10962,1788a0a901efccfffcead3d64a5b8e5876998d32
10957,79a48bd9ac947dd6bfde19f24c4bf88b0002a5a5
10939,38ce4657bad26cb359c2852b792478264d92ee9f
10953,c60f1e19dceacf77749a6215b1fc77f758f46327
10952,6d30ab70a4f116554aa610ec1c00a6bc5f1247f3
10888,23c40e68de2cffa77c92ae48cca1f81913756d2a
10946,6746bda3dcda273580fef2d911c6cc333c8a626c
10934,8c6f8d8c797c1b8576063cc973e6b9f729ec7612
10931,bca4cc4df563a1d72b91460bc29cb18e91d14057
10930,907e8035656b0597a7a2f3cc1bf237a8cbf48821
10927,c8e3b601cd8bf3062d416a5ef74c4a97be611923
10937,f1271c7770cd1ecafd9ca709db0c439ce24aee3e
10856,213170d20241c918ff42078e2de3e9a908244093
10929,7386841194d139ee8d1de2749fa64f86150f9c2f
10765,1fc585adb57f20a2acf69f0cd08b731259b8d2f8
10873,c7b7328cc99fd5d7c298e57c6020043451d89a61
10913,695a928224bb8d5efc6483fce1c40dae65dc7bbd
10921,0151028441d30525a0a553eb7fab4b08269e8266
10912,b2f75b7a3d1da174a4859b1c26e2faab99041d29
10674,67fc091c6daf70bd91717e59799c3e014509ca0c
10916,e6817ea2cacff41f2b11b5c148a8f220288fcf82
10908,cf7d3d259f93b1ddbc601208280a460ee3379591
10616,bb9b800ebba8914b69db362cfac4e7c8a9b17a9e
10879,f99f633725815635a1cf24aa2dd70bdb094ed7aa
10887,aa8d7f76a047b24a97614524d29fb5070cf549c7
10871,812c9fa61a7cf5a85cc360ad2d85b0a7a47d33d6
10860,672a873ffb344dfa030103cad69bdbc948184e8e
10859,359e7627b46e850688c95cf6d1de48b77f9df901
